dimension,severity,id,name,detail
D3_category_subgroup_mismatch,HIGH,off_e00faa0cde,Lomitos de Atún en aceite y agua,"{""category"": ""fat"", ""subgroup"": ""fish"", ""allowed_sample"": [""avocado"", ""butter_margarine"", ""nuts_seeds"", ""olive_oil"", ""other_fat""]}"
D3_category_subgroup_mismatch,HIGH,off_42ccf7410d,Atún en Aceite de Maravilla,"{""category"": ""fat"", ""subgroup"": ""fish"", ""allowed_sample"": [""avocado"", ""butter_margarine"", ""nuts_seeds"", ""olive_oil"", ""other_fat""]}"
D3_category_subgroup_mismatch,HIGH,off_a76f106860,Atún en Aceite,"{""category"": ""fat"", ""subgroup"": ""fish"", ""allowed_sample"": [""avocado"", ""butter_margarine"", ""nuts_seeds"", ""olive_oil"", ""other_fat""]}"
D3_category_subgroup_mismatch,HIGH,off_945746acf2,Tomaquet fregit,"{""category"": ""other"", ""subgroup"": ""vegetables"", ""allowed_sample"": [""other""]}"
D3_category_subgroup_mismatch,HIGH,off_c13aa2407c,Salmorejo de hortalizas frescas,"{""category"": ""other"", ""subgroup"": ""vegetables"", ""allowed_sample"": [""other""]}"
D3_category_subgroup_mismatch,HIGH,off_7980041282,Guisantes al natural muy finos,"{""category"": ""other"", ""subgroup"": ""vegetables"", ""allowed_sample"": [""other""]}"
D3_category_subgroup_mismatch,HIGH,off_b63b8e4715,Pimientos del piquillo enteros asados,"{""category"": ""other"", ""subgroup"": ""vegetables"", ""allowed_sample"": [""other""]}"
D3_category_subgroup_mismatch,HIGH,off_bd5e594aba,Carxofes amanides,"{""category"": ""other"", ""subgroup"": ""vegetables"", ""allowed_sample"": [""other""]}"
D3_category_subgroup_mismatch,HIGH,off_ea37808ea2,Suc de taronja,"{""category"": ""other"", ""subgroup"": ""fruit"", ""allowed_sample"": [""other""]}"
D3_category_subgroup_mismatch,HIGH,off_0945b7c21f,Pechuga de pollo en aceite,"{""category"": ""fat"", ""subgroup"": ""meat"", ""allowed_sample"": [""avocado"", ""butter_margarine"", ""nuts_seeds"", ""olive_oil"", ""other_fat""]}"
D3_category_subgroup_mismatch,HIGH,off_bca68b0b51,Guindillas en vinagre,"{""category"": ""other"", ""subgroup"": ""vegetables"", ""allowed_sample"": [""other""]}"
D3_category_subgroup_mismatch,HIGH,off_6fa511a7ee,Suc de poma,"{""category"": ""other"", ""subgroup"": ""fruit"", ""allowed_sample"": [""other""]}"
D3_category_subgroup_mismatch,HIGH,tortita_8480000864833,Tortitas de arroz y legumbres,"{""category"": ""protein"", ""subgroup"": ""legumes"", ""allowed_sample"": [""eggs"", ""fish_fatty"", ""fish_white"", ""meat"", ""meat_fatty""]}"
D3_category_subgroup_mismatch,HIGH,100036,Light Greek Style Yogurt,"{""category"": ""postres_proteicos"", ""subgroup"": ""low_fat_dairy"", ""allowed_sample"": [""fresh_cheese"", ""high_protein_dairy"", ""other_dairy""]}"
D3_category_subgroup_mismatch,HIGH,100038,Yogur Fresa,"{""category"": ""postres_proteicos"", ""subgroup"": ""basic_dairy"", ""allowed_sample"": [""fresh_cheese"", ""high_protein_dairy"", ""other_dairy""]}"
D3_category_subgroup_mismatch,HIGH,100062,Natillas Con chocolate,"{""category"": ""postres_proteicos"", ""subgroup"": ""sweets_bakery"", ""allowed_sample"": [""fresh_cheese"", ""high_protein_dairy"", ""other_dairy""]}"
D3_category_subgroup_mismatch,HIGH,manual_choco_0002,Chocolate negro 85% cacao,"{""category"": ""fat"", ""subgroup"": ""sweets_bakery"", ""allowed_sample"": [""avocado"", ""butter_margarine"", ""nuts_seeds"", ""olive_oil"", ""other_fat""]}"
D3_category_subgroup_mismatch,HIGH,manual_choco_0003,Chocolate negro 99% cacao,"{""category"": ""fat"", ""subgroup"": ""sweets_bakery"", ""allowed_sample"": [""avocado"", ""butter_margarine"", ""nuts_seeds"", ""olive_oil"", ""other_fat""]}"
D3_category_subgroup_mismatch,HIGH,manual_choco_0005,Valor Chocolate Negro 85% Cacao,"{""category"": ""fat"", ""subgroup"": ""sweets_bakery"", ""allowed_sample"": [""avocado"", ""butter_margarine"", ""nuts_seeds"", ""olive_oil"", ""other_fat""]}"
D3_category_subgroup_mismatch,HIGH,manual_choco_0006,Lindt Excellence 70% Cacao,"{""category"": ""fat"", ""subgroup"": ""sweets_bakery"", ""allowed_sample"": [""avocado"", ""butter_margarine"", ""nuts_seeds"", ""olive_oil"", ""other_fat""]}"
D3_category_subgroup_mismatch,HIGH,manual_choco_0007,Lindt Excellence 85% Cacao,"{""category"": ""fat"", ""subgroup"": ""sweets_bakery"", ""allowed_sample"": [""avocado"", ""butter_margarine"", ""nuts_seeds"", ""olive_oil"", ""other_fat""]}"
D3_category_subgroup_mismatch,HIGH,manual_choco_0008,Lindt Excellence 90% Cacao,"{""category"": ""fat"", ""subgroup"": ""sweets_bakery"", ""allowed_sample"": [""avocado"", ""butter_margarine"", ""nuts_seeds"", ""olive_oil"", ""other_fat""]}"
D3_category_subgroup_mismatch,HIGH,manual_choco_0010,Hacendado Chocolate Negro 85% Cacao,"{""category"": ""fat"", ""subgroup"": ""sweets_bakery"", ""allowed_sample"": [""avocado"", ""butter_margarine"", ""nuts_seeds"", ""olive_oil"", ""other_fat""]}"
D3_category_subgroup_mismatch,HIGH,manual_choco_0014,Hacendado Chocolate Puro Cacao,"{""category"": ""fat"", ""subgroup"": ""sweets_bakery"", ""allowed_sample"": [""avocado"", ""butter_margarine"", ""nuts_seeds"", ""olive_oil"", ""other_fat""]}"
D3_category_subgroup_mismatch,HIGH,manual_choco_0015,Fin Carré Chocolate Negro 85% Cacao,"{""category"": ""fat"", ""subgroup"": ""sweets_bakery"", ""allowed_sample"": [""avocado"", ""butter_margarine"", ""nuts_seeds"", ""olive_oil"", ""other_fat""]}"
D4_subgroup_not_canonical,MEDIUM,bedca_0019,"Zanahoria, cruda","{""subgroup"": ""root_veg"", ""category"": ""vegetables""}"
D4_subgroup_not_canonical,MEDIUM,bedca_0022,Borraja,"{""subgroup"": ""leafy"", ""category"": ""vegetables""}"
D4_subgroup_not_canonical,MEDIUM,bedca_0038,Rabano,"{""subgroup"": ""root_veg"", ""category"": ""vegetables""}"
D4_subgroup_not_canonical,MEDIUM,bedca_0042,"Acelga, cruda","{""subgroup"": ""leafy"", ""category"": ""vegetables""}"
D4_subgroup_not_canonical,MEDIUM,bedca_0056,"Apio, crudo","{""subgroup"": ""stalk_veg"", ""category"": ""vegetables""}"
D4_subgroup_not_canonical,MEDIUM,bedca_0063,Canonigos,"{""subgroup"": ""leafy"", ""category"": ""vegetables""}"
D4_subgroup_not_canonical,MEDIUM,bedca_0079,Cebolla,"{""subgroup"": ""allium"", ""category"": ""vegetables""}"
D4_subgroup_not_canonical,MEDIUM,bedca_0083,Escarola,"{""subgroup"": ""leafy"", ""category"": ""vegetables""}"
D4_subgroup_not_canonical,MEDIUM,bedca_0098,"Esparragos blanco, en conserva","{""subgroup"": ""stalk_veg"", ""category"": ""vegetables""}"
D4_subgroup_not_canonical,MEDIUM,bedca_0106,Endibia,"{""subgroup"": ""leafy"", ""category"": ""vegetables""}"
D4_subgroup_not_canonical,MEDIUM,bedca_0115,Rucula,"{""subgroup"": ""leafy"", ""category"": ""vegetables""}"
D4_subgroup_not_canonical,MEDIUM,bedca_0136,"Coliflor, hervida","{""subgroup"": ""cruciferous"", ""category"": ""vegetables""}"
D4_subgroup_not_canonical,MEDIUM,bedca_0140,Bambú. crudo,"{""subgroup"": ""stalk_veg"", ""category"": ""vegetables""}"
D4_subgroup_not_canonical,MEDIUM,bedca_0146,"Brécol, hervido","{""subgroup"": ""cruciferous"", ""category"": ""vegetables""}"
D4_subgroup_not_canonical,MEDIUM,bedca_0168,Flamenquín,"{""subgroup"": ""processed_protein"", ""category"": ""protein""}"
D4_subgroup_not_canonical,MEDIUM,bedca_0191,"Cebolla, hervida","{""subgroup"": ""allium"", ""category"": ""vegetables""}"
D4_subgroup_not_canonical,MEDIUM,bedca_0209,"Pescado, genérico","{""subgroup"": ""fish"", ""category"": ""protein""}"
D4_subgroup_not_canonical,MEDIUM,bedca_0219,"Espinaca, hervida","{""subgroup"": ""leafy"", ""category"": ""vegetables""}"
D4_subgroup_not_canonical,MEDIUM,bedca_0220,"Pez emperador, plancha","{""subgroup"": ""fish"", ""category"": ""protein""}"
D4_subgroup_not_canonical,MEDIUM,bedca_0229,"Acelgas, hervidas","{""subgroup"": ""leafy"", ""category"": ""vegetables""}"
D4_subgroup_not_canonical,MEDIUM,bedca_0230,"Cebolla, asada","{""subgroup"": ""allium"", ""category"": ""vegetables""}"
D4_subgroup_not_canonical,MEDIUM,bedca_0244,"Remolacha, en conserva","{""subgroup"": ""root_veg"", ""category"": ""vegetables""}"
D4_subgroup_not_canonical,MEDIUM,bedca_0246,"Sargo, crudo","{""subgroup"": ""fish"", ""category"": ""protein""}"
D4_subgroup_not_canonical,MEDIUM,bedca_0247,Trucha,"{""subgroup"": ""fish"", ""category"": ""protein""}"
D4_subgroup_not_canonical,MEDIUM,bedca_0248,"Sardina, enlatada, en aceite, escurrida","{""subgroup"": ""fish"", ""category"": ""fat""}"
D4_subgroup_not_canonical,MEDIUM,bedca_0265,Alcachofas en conserva,"{""subgroup"": ""stalk_veg"", ""category"": ""vegetables""}"
D4_subgroup_not_canonical,MEDIUM,bedca_0309,"Nabo, pelado, crudo","{""subgroup"": ""root_veg"", ""category"": ""vegetables""}"
D4_subgroup_not_canonical,MEDIUM,bedca_0310,"Mújol, crudo","{""subgroup"": ""fish"", ""category"": ""protein""}"
D4_subgroup_not_canonical,MEDIUM,bedca_0332,"Puerro, en conserva","{""subgroup"": ""allium"", ""category"": ""vegetables""}"
D4_subgroup_not_canonical,MEDIUM,bedca_0337,"Platija, cruda","{""subgroup"": ""fish"", ""category"": ""protein""}"
D4_subgroup_not_canonical,MEDIUM,bedca_0372,Bacaladilla,"{""subgroup"": ""fish"", ""category"": ""protein""}"
D4_subgroup_not_canonical,MEDIUM,bedca_0385,Lechuga,"{""subgroup"": ""leafy"", ""category"": ""vegetables""}"
D4_subgroup_not_canonical,MEDIUM,bedca_0390,Zamburiñas,"{""subgroup"": ""fish"", ""category"": ""protein""}"
D4_subgroup_not_canonical,MEDIUM,bedca_0399,Grelo,"{""subgroup"": ""leafy"", ""category"": ""vegetables""}"
D4_subgroup_not_canonical,MEDIUM,bedca_0402,Pez emperador,"{""subgroup"": ""fish"", ""category"": ""protein""}"
D4_subgroup_not_canonical,MEDIUM,bedca_0409,Cremoso san millan,"{""subgroup"": ""cheese"", ""category"": ""dairy""}"
D4_subgroup_not_canonical,MEDIUM,bedca_0436,"Zanahoria, zumo fresco","{""subgroup"": ""root_veg"", ""category"": ""vegetables""}"
D4_subgroup_not_canonical,MEDIUM,bedca_0445,Lombarda,"{""subgroup"": ""cruciferous"", ""category"": ""vegetables""}"
D4_subgroup_not_canonical,MEDIUM,bedca_0451,Esparragos blancos en conserva,"{""subgroup"": ""stalk_veg"", ""category"": ""vegetables""}"
D4_subgroup_not_canonical,MEDIUM,bedca_0453,Cuajada,"{""subgroup"": ""basic_dairy"", ""category"": ""dairy""}"
D4_subgroup_not_canonical,MEDIUM,bedca_0458,Choped pork,"{""subgroup"": ""processed_protein"", ""category"": ""protein""}"
D4_subgroup_not_canonical,MEDIUM,bedca_0464,Cardo,"{""subgroup"": ""stalk_veg"", ""category"": ""vegetables""}"
D4_subgroup_not_canonical,MEDIUM,bedca_0526,"Carpa, cruda","{""subgroup"": ""fish"", ""category"": ""protein""}"
D4_subgroup_not_canonical,MEDIUM,bedca_0527,Caviar,"{""subgroup"": ""fish"", ""category"": ""protein""}"
D4_subgroup_not_canonical,MEDIUM,bedca_0579,"Zumo de zanahoria, fresco","{""subgroup"": ""root_veg"", ""category"": ""vegetables""}"
D4_subgroup_not_canonical,MEDIUM,bedca_0601,"Espinaca, en conserva","{""subgroup"": ""leafy"", ""category"": ""vegetables""}"
D4_subgroup_not_canonical,MEDIUM,bedca_0602,"Col blanca, cruda","{""subgroup"": ""cruciferous"", ""category"": ""vegetables""}"
D4_subgroup_not_canonical,MEDIUM,bedca_0607,"Acelga, en conserva","{""subgroup"": ""leafy"", ""category"": ""vegetables""}"
D4_subgroup_not_canonical,MEDIUM,bedca_0610,"Cardo, tallo, en conserva","{""subgroup"": ""stalk_veg"", ""category"": ""vegetables""}"
D4_subgroup_not_canonical,MEDIUM,bedca_0618,"Col lombarda, hervida","{""subgroup"": ""cruciferous"", ""category"": ""vegetables""}"
D4_subgroup_not_canonical,MEDIUM,bedca_0619,"Cebollino, crudo","{""subgroup"": ""allium"", ""category"": ""vegetables""}"
D4_subgroup_not_canonical,MEDIUM,bedca_0622,"Berro, crudo","{""subgroup"": ""leafy"", ""category"": ""vegetables""}"
D4_subgroup_not_canonical,MEDIUM,bedca_0623,"Alcachofa, cruda","{""subgroup"": ""stalk_veg"", ""category"": ""vegetables""}"
D4_subgroup_not_canonical,MEDIUM,bedca_0735,"Bacón, ahumado, a la parrilla","{""subgroup"": ""processed_protein"", ""category"": ""protein""}"
D4_subgroup_not_canonical,MEDIUM,bedca_0744,"Bonito, enlatado en aceite, escurrido","{""subgroup"": ""fish"", ""category"": ""fat""}"
D4_subgroup_not_canonical,MEDIUM,bedca_0746,"Perca, al horno","{""subgroup"": ""fish"", ""category"": ""protein""}"
D4_subgroup_not_canonical,MEDIUM,bedca_0747,"Lucio, al horno","{""subgroup"": ""fish"", ""category"": ""protein""}"
D4_subgroup_not_canonical,MEDIUM,bedca_0748,"Carpa, al horno","{""subgroup"": ""fish"", ""category"": ""protein""}"
D4_subgroup_not_canonical,MEDIUM,bedca_0749,"Platija, al vapor","{""subgroup"": ""fish"", ""category"": ""protein""}"
D4_subgroup_not_canonical,MEDIUM,bedca_0752,"Mújol, al horno","{""subgroup"": ""fish"", ""category"": ""protein""}"
D4_subgroup_not_canonical,MEDIUM,bedca_0756,"Col de bruselas, cruda","{""subgroup"": ""cruciferous"", ""category"": ""vegetables""}"
D4_subgroup_not_canonical,MEDIUM,bedca_0757,"Brécol, crudo","{""subgroup"": ""cruciferous"", ""category"": ""vegetables""}"
D4_subgroup_not_canonical,MEDIUM,bedca_0763,"Caballa, enlatada en aceite, escurrida","{""subgroup"": ""fish"", ""category"": ""fat""}"
D4_subgroup_not_canonical,MEDIUM,bedca_0781,"Apio, en conserva en salmuera","{""subgroup"": ""stalk_veg"", ""category"": ""vegetables""}"
D4_subgroup_not_canonical,MEDIUM,bedca_0805,"Lija, cruda","{""subgroup"": ""fish"", ""category"": ""protein""}"
D4_subgroup_not_canonical,MEDIUM,bedca_0818,"Espárrago, verde","{""subgroup"": ""stalk_veg"", ""category"": ""vegetables""}"
D4_subgroup_not_canonical,MEDIUM,bedca_0834,"Achicoria, cruda","{""subgroup"": ""leafy"", ""category"": ""vegetables""}"
D4_subgroup_not_canonical,MEDIUM,bedca_0852,"Bacaladilla, cruda","{""subgroup"": ""fish"", ""category"": ""protein""}"
D4_subgroup_not_canonical,MEDIUM,bedca_0855,"Col rizada, cruda","{""subgroup"": ""leafy"", ""category"": ""vegetables""}"
D4_subgroup_not_canonical,MEDIUM,bedca_0859,"Angula, cruda","{""subgroup"": ""fish"", ""category"": ""protein""}"
D4_subgroup_not_canonical,MEDIUM,bedca_0877,"Petit suisse, fresa","{""subgroup"": ""basic_dairy"", ""category"": ""carbs""}"
D4_subgroup_not_canonical,MEDIUM,bedca_0883,"Tenca, cruda","{""subgroup"": ""fish"", ""category"": ""protein""}"
D4_subgroup_not_canonical,MEDIUM,bedca_0884,"Salema, cruda","{""subgroup"": ""fish"", ""category"": ""protein""}"
D4_subgroup_not_canonical,MEDIUM,bedca_0885,"Volador, crudo","{""subgroup"": ""fish"", ""category"": ""protein""}"
D4_subgroup_not_canonical,MEDIUM,bedca_0886,"Vieja, cruda","{""subgroup"": ""fish"", ""category"": ""protein""}"
D4_subgroup_not_canonical,MEDIUM,bedca_0919,"Perca, cruda","{""subgroup"": ""fish"", ""category"": ""protein""}"
D4_subgroup_not_canonical,MEDIUM,off_36593544a2,Velouté Puerro & Patatas,"{""subgroup"": ""allium"", ""category"": ""vegetables""}"
D4_subgroup_not_canonical,MEDIUM,off_3b0b9dd285,Velouté con Puerros & patatas,"{""subgroup"": ""allium"", ""category"": ""vegetables""}"
D4_subgroup_not_canonical,MEDIUM,off_173ddcb279,Velouté Puerros y patatas,"{""subgroup"": ""allium"", ""category"": ""vegetables""}"
D4_subgroup_not_canonical,MEDIUM,off_f41946bbbc,Ensalada queso de cabra,"{""subgroup"": ""cheese"", ""category"": ""dairy""}"
D4_subgroup_not_canonical,MEDIUM,off_ae11a016ea,Yogurt de soja,"{""subgroup"": ""basic_dairy"", ""category"": ""carbs""}"
D4_subgroup_not_canonical,MEDIUM,off_53c580cc99,Yogurt natural de soja,"{""subgroup"": ""basic_dairy"", ""category"": ""carbs""}"
D4_subgroup_not_canonical,MEDIUM,off_1d4128d916,Cebolla troceada,"{""subgroup"": ""allium"", ""category"": ""vegetables""}"
D4_subgroup_not_canonical,MEDIUM,off_57694a100a,Corazones de alcachofas cortados,"{""subgroup"": ""stalk_veg"", ""category"": ""vegetables""}"
D4_subgroup_not_canonical,MEDIUM,off_86a92ae742,Queso en polvo especial pasta,"{""subgroup"": ""cheese"", ""category"": ""dairy""}"
D4_subgroup_not_canonical,MEDIUM,off_b108599cb9,Espinacas en hoja porción,"{""subgroup"": ""leafy"", ""category"": ""vegetables""}"
D4_subgroup_not_canonical,MEDIUM,off_5833bb5c8c,Remolacha en rodajas,"{""subgroup"": ""root_veg"", ""category"": ""vegetables""}"
D4_subgroup_not_canonical,MEDIUM,off_49812bbb6f,Queso especial pasta,"{""subgroup"": ""cheese"", ""category"": ""dairy""}"
D4_subgroup_not_canonical,MEDIUM,off_4779604f85,Espinaca Hoja en Porciones,"{""subgroup"": ""leafy"", ""category"": ""vegetables""}"
D4_subgroup_not_canonical,MEDIUM,off_a01fbb7d6f,Trío de Floretes,"{""subgroup"": ""cruciferous"", ""category"": ""vegetables""}"
D4_subgroup_not_canonical,MEDIUM,off_26a50c4ab1,Alcachofa troceada,"{""subgroup"": ""stalk_veg"", ""category"": ""vegetables""}"
D4_subgroup_not_canonical,MEDIUM,off_cc1f1c1cbd,Corazones de alcachofa congelados,"{""subgroup"": ""stalk_veg"", ""category"": ""vegetables""}"
D4_subgroup_not_canonical,MEDIUM,off_74d0696bd0,Batido con yogur y avena,"{""subgroup"": ""basic_dairy"", ""category"": ""dairy""}"
D4_subgroup_not_canonical,MEDIUM,off_55cd5ec65e,"Mezcla de brotes de judía, bambú, col, castañas y zanahoria","{""subgroup"": ""root_veg"", ""category"": ""vegetables""}"
D4_subgroup_not_canonical,MEDIUM,off_7068521f28,Bebida de zumo de frutas y zanahoria,"{""subgroup"": ""root_veg"", ""category"": ""vegetables""}"
D4_subgroup_not_canonical,MEDIUM,off_1bec267e34,Queso para Ensalada,"{""subgroup"": ""cheese"", ""category"": ""dairy""}"
D4_subgroup_not_canonical,MEDIUM,off_6ed7f829c5,Salsa fresca queso,"{""subgroup"": ""cheese"", ""category"": ""dairy""}"
D4_subgroup_not_canonical,MEDIUM,off_6a7a57f4e2,Col lombarda,"{""subgroup"": ""cruciferous"", ""category"": ""vegetables""}"
D4_subgroup_not_canonical,MEDIUM,off_ded2017304,Tumaca ajo,"{""subgroup"": ""allium"", ""category"": ""vegetables""}"
D4_subgroup_not_canonical,MEDIUM,off_9d6bd8da79,Alcachofas baby,"{""subgroup"": ""stalk_veg"", ""category"": ""vegetables""}"
D4_subgroup_not_canonical,MEDIUM,off_29449d1f60,Ensaladilla rusa con atún,"{""subgroup"": ""fish"", ""category"": ""protein""}"
D4_subgroup_not_canonical,MEDIUM,off_d13b5269b0,Atún claro oliva,"{""subgroup"": ""fish"", ""category"": ""fat""}"
D4_subgroup_not_canonical,MEDIUM,off_f66bfecdcd,Cardo troceado,"{""subgroup"": ""stalk_veg"", ""category"": ""vegetables""}"
D4_subgroup_not_canonical,MEDIUM,off_84dc056359,Brócoli en floretes,"{""subgroup"": ""cruciferous"", ""category"": ""vegetables""}"
D4_subgroup_not_canonical,MEDIUM,off_d84450f81e,Brocoli,"{""subgroup"": ""cruciferous"", ""category"": ""vegetables""}"
D4_subgroup_not_canonical,MEDIUM,off_fa7388e141,"Caballa del sur en filetes, en tomate","{""subgroup"": ""fish"", ""category"": ""carbs""}"
D4_subgroup_not_canonical,MEDIUM,off_357bfb08b8,Caballa del sur en tomate,"{""subgroup"": ""fish"", ""category"": ""carbs""}"
D4_subgroup_not_canonical,MEDIUM,off_1fa3cd0c87,Filetes de caballa del sur en tomate,"{""subgroup"": ""fish"", ""category"": ""carbs""}"
D4_subgroup_not_canonical,MEDIUM,off_99e8563c8a,Guisantes muy finos y zanahorias ecológicos,"{""subgroup"": ""root_veg"", ""category"": ""vegetables""}"
D4_subgroup_not_canonical,MEDIUM,off_04c157a577,Corazones de alcachofa de Tudela,"{""subgroup"": ""stalk_veg"", ""category"": ""vegetables""}"
D4_subgroup_not_canonical,MEDIUM,off_b174d070ae,Puré de Zanahoria Nata fresca,"{""subgroup"": ""root_veg"", ""category"": ""vegetables""}"
D4_subgroup_not_canonical,MEDIUM,off_3aeed32c29,Espinaca troceada,"{""subgroup"": ""leafy"", ""category"": ""vegetables""}"
D4_subgroup_not_canonical,MEDIUM,off_4a57af3d7a,Zanahoria en tiras,"{""subgroup"": ""root_veg"", ""category"": ""vegetables""}"
D4_subgroup_not_canonical,MEDIUM,off_31b61cd756,Remolacha agridulce,"{""subgroup"": ""root_veg"", ""category"": ""vegetables""}"
D4_subgroup_not_canonical,MEDIUM,off_398f5e1b2c,Espinacas con nata fresca Picadas,"{""subgroup"": ""leafy"", ""category"": ""vegetables""}"
D4_subgroup_not_canonical,MEDIUM,off_8d34f127be,Bifidus Melocotón - Maracuyá,"{""subgroup"": ""basic_dairy"", ""category"": ""carbs""}"
D4_subgroup_not_canonical,MEDIUM,off_985ae363bb,Puré de Brócoli Nata fresca,"{""subgroup"": ""cruciferous"", ""category"": ""vegetables""}"
D4_subgroup_not_canonical,MEDIUM,off_c995f13858,Alcachofa ultracongelada,"{""subgroup"": ""stalk_veg"", ""category"": ""vegetables""}"
D4_subgroup_not_canonical,MEDIUM,off_7414a638d5,Puré cocinado De apio,"{""subgroup"": ""stalk_veg"", ""category"": ""vegetables""}"
D4_subgroup_not_canonical,MEDIUM,off_0fd1db03b4,Guisantes y zanahorias,"{""subgroup"": ""root_veg"", ""category"": ""vegetables""}"
D4_subgroup_not_canonical,MEDIUM,off_a0221f7da0,Coles de Bruselas,"{""subgroup"": ""cruciferous"", ""category"": ""vegetables""}"
D4_subgroup_not_canonical,MEDIUM,off_382955aedf,Zanahoria rallada,"{""subgroup"": ""root_veg"", ""category"": ""vegetables""}"
D4_subgroup_not_canonical,MEDIUM,off_6c1fad7a6d,Calabaza y zanahoria,"{""subgroup"": ""root_veg"", ""category"": ""vegetables""}"
D4_subgroup_not_canonical,MEDIUM,off_7f993a1de9,VELOUTÉ DE Espinacas y Alcachofas Y un toque de nata fresca,"{""subgroup"": ""leafy"", ""category"": ""vegetables""}"
D4_subgroup_not_canonical,MEDIUM,off_d6478d16fa,Alcachofa corazones,"{""subgroup"": ""stalk_veg"", ""category"": ""vegetables""}"
D4_subgroup_not_canonical,MEDIUM,off_54eb52df80,Crema de espárragos verdes,"{""subgroup"": ""stalk_veg"", ""category"": ""vegetables""}"
D4_subgroup_not_canonical,MEDIUM,off_f743ba1e95,Espinacas hoja en porciones,"{""subgroup"": ""leafy"", ""category"": ""vegetables""}"
D4_subgroup_not_canonical,MEDIUM,off_99f049a5f7,Canónigos,"{""subgroup"": ""leafy"", ""category"": ""vegetables""}"
D4_subgroup_not_canonical,MEDIUM,off_a2e3babe90,Dientes de ajo con aceite de oliva,"{""subgroup"": ""allium"", ""category"": ""vegetables""}"
D4_subgroup_not_canonical,MEDIUM,off_b754b340d0,Cors de carxofa sencers,"{""subgroup"": ""stalk_veg"", ""category"": ""vegetables""}"
D4_subgroup_not_canonical,MEDIUM,off_879c6dd57e,Yogurt desnatado melocotón,"{""subgroup"": ""basic_dairy"", ""category"": ""carbs""}"
D4_subgroup_not_canonical,MEDIUM,off_3042637b9a,Queso rallado Especial pasta,"{""subgroup"": ""cheese"", ""category"": ""dairy""}"
D4_subgroup_not_canonical,MEDIUM,off_bf4e132302,Queso rallado especial para pasta,"{""subgroup"": ""cheese"", ""category"": ""dairy""}"
D4_subgroup_not_canonical,MEDIUM,off_683cbfc307,Queso fundido rallado Especial Pasta,"{""subgroup"": ""cheese"", ""category"": ""dairy""}"
D4_subgroup_not_canonical,MEDIUM,off_b2afec9978,Queso pasta,"{""subgroup"": ""cheese"", ""category"": ""dairy""}"
D4_subgroup_not_canonical,MEDIUM,off_c4216c1ce8,Ensalada completa césar pollo y queso,"{""subgroup"": ""cheese"", ""category"": ""dairy""}"
D4_subgroup_not_canonical,MEDIUM,off_a3fcd66ca4,Quark queso fresco batido con yogur muesli y quinoa 0%,"{""subgroup"": ""cheese"", ""category"": ""dairy""}"
D4_subgroup_not_canonical,MEDIUM,off_cdd23f05fe,Salsa Para Pasta De Tomate Y Queso Gorgonzola,"{""subgroup"": ""cheese"", ""category"": ""dairy""}"
D4_subgroup_not_canonical,MEDIUM,off_aaa6d40bfd,Yogurt Soja Arandanos,"{""subgroup"": ""basic_dairy"", ""category"": ""carbs""}"
D4_subgroup_not_canonical,MEDIUM,off_e130eef254,Ensaladilla de atún,"{""subgroup"": ""fish"", ""category"": ""protein""}"
D4_subgroup_not_canonical,MEDIUM,off_4011842977,Ensalada de Atún con pasta,"{""subgroup"": ""fish"", ""category"": ""protein""}"
D4_subgroup_not_canonical,MEDIUM,off_5df91f5b56,Filetes de Caballa en Salsa de Tomate,"{""subgroup"": ""fish"", ""category"": ""carbs""}"
D4_subgroup_not_canonical,MEDIUM,off_44460441a9,Lomo De Atun En Aceite,"{""subgroup"": ""fish"", ""category"": ""fat""}"
D4_subgroup_not_canonical,MEDIUM,off_12e90e2f19,Atun En Aceite,"{""subgroup"": ""fish"", ""category"": ""fat""}"
D4_subgroup_not_canonical,MEDIUM,off_c5b2a15fc9,Pastanagues,"{""subgroup"": ""root_veg"", ""category"": ""vegetables""}"
D4_subgroup_not_canonical,MEDIUM,off_cd20a3430c,Atún claro con oliva ecologico,"{""subgroup"": ""fish"", ""category"": ""fat""}"
D4_subgroup_not_canonical,MEDIUM,off_4c271e54da,Atun Aleta Amarilla Agua Y Aceite,"{""subgroup"": ""fish"", ""category"": ""fat""}"
D4_subgroup_not_canonical,MEDIUM,off_e00faa0cde,Lomitos de Atún en aceite y agua,"{""subgroup"": ""fish"", ""category"": ""fat""}"
D4_subgroup_not_canonical,MEDIUM,off_42ccf7410d,Atún en Aceite de Maravilla,"{""subgroup"": ""fish"", ""category"": ""fat""}"
D4_subgroup_not_canonical,MEDIUM,off_a76f106860,Atún en Aceite,"{""subgroup"": ""fish"", ""category"": ""fat""}"
D4_subgroup_not_canonical,MEDIUM,100038,Yogur Fresa,"{""subgroup"": ""basic_dairy"", ""category"": ""postres_proteicos""}"
D7_exotic_token_no_flag,HIGH,bedca_0025,Foie gras,"{""exotic"": false}"
D7_exotic_token_no_flag,HIGH,off_5ff70beafa,Pâté au foie de canard Recette landaise,"{""exotic"": false}"
D7_exotic_token_no_flag,HIGH,off_092b2d2531,Bloc de foie gras de pato,"{""exotic"": false}"
D10_macros_implausible,MEDIUM,bedca_0324,"Lima, cruda","{""declared_kcal"": 25.0, ""computed_kcal"": 31.8, ""P"": 0.5, ""C"": 7.0, ""F"": 0.2}"
